Invoice_ID,Booking_Date,Invoice_Date,Model,Variant,Fuel_Type,Color,Sales_Channel,Salesperson_ID,Ex_Showroom_Price,Discount,Finance_Used,Exchange_Used,Gross_Margin,Net_Sale_Price
INV11713,2025-01-16,2025-05-16,City,Top,Petrol,Red,Corporate,SP16,548503,16119,No,No,77194,532384
INV11714,2025-03-15,2024-10-30,Venue,Base,Diesel,Black,Corporate,SP1,1314639,30569,Yes,No,67553,1284070
INV11715,2025-08-26,2025-06-23,Swift,Base,Diesel,Black,Referral,SP17,1002376,38596,Yes,No,46082,963780
INV11716,2024-01-21,2025-07-06,Nexon,Base,Diesel,Silver,Walk-in,SP14,1843961,52967,No,Yes,36306,1790994
INV11717,2024-10-29,2024-12-20,Venue,Top,EV,Red,Corporate,SP19,1906891,33063,No,No,128371,1873828
INV11718,2024-03-24,2024-10-29,Baleno,Mid,EV,White,Digital,SP17,759966,22340,Yes,No,147899,737626
INV11719,2025-10-20,2025-05-10,Nexon,Base,EV,White,Corporate,SP14,1403734,75723,No,No,27807,1328011
INV11720,2025-03-28,2025-10-19,Baleno,Top,EV,White,Digital,SP8,572832,55430,No,No,108760,517402
INV11721,2025-01-21,2024-08-14,City,Base,Diesel,Silver,Referral,SP9,1832103,6668,No,No,141401,1825435
INV11722,2025-05-21,2024-08-23,Nexon,Top,EV,Silver,Digital,SP8,886435,8195,Yes,No,71342,878240
INV11723,2024-09-13,2025-03-30,Venue,Base,EV,Blue,Corporate,SP13,1263389,57995,Yes,Yes,52143,1205394
INV11724,2025-07-23,2024-01-13,Nexon,Top,EV,White,Corporate,SP17,1289106,38250,No,Yes,141952,1250856
INV11725,2025-06-10,2024-07-28,City,Base,EV,White,Walk-in,SP19,1924820,16076,Yes,No,78414,1908744
INV11726,2024-06-10,2025-01-31,Creta,Mid,Petrol,Silver,Referral,SP7,1920089,15376,Yes,No,110302,1904713
INV11727,2024-06-11,2024-04-09,Baleno,Base,Diesel,Silver,Digital,SP17,1967458,55839,No,No,44715,1911619
INV11728,2025-06-07,2024-01-31,City,Top,Diesel,Blue,Referral,SP1,1592370,64723,Yes,Yes,82054,1527647
INV11729,2024-09-27,2025-06-11,Creta,Base,EV,Blue,Corporate,SP5,1419580,43442,No,No,92934,1376138
INV11730,2025-05-06,2025-10-10,Nexon,Mid,Petrol,Black,Walk-in,SP6,1677120,5392,Yes,No,32202,1671728
INV11731,2024-07-26,2024-11-24,Nexon,Base,Diesel,Red,Corporate,SP2,537555,27106,Yes,No,47987,510449
INV11732,2025-06-22,2024-06-14,City,Top,Diesel,White,Corporate,SP16,1318838,79845,No,No,55740,1238993
INV11733,2025-08-06,2025-04-03,Venue,Top,EV,White,Corporate,SP5,540262,24809,Yes,No,136202,515453
INV11734,2024-02-29,2024-04-09,Nexon,Mid,EV,Blue,Digital,SP5,1242021,693,No,No,96848,1241328
INV11735,2025-03-05,2025-09-12,Venue,Top,Diesel,Blue,Corporate,SP12,1965008,59821,Yes,Yes,105890,1905187
INV11736,2025-10-18,2024-06-21,Venue,Base,Diesel,Black,Referral,SP3,961333,74159,Yes,No,73871,887174
INV11737,2025-08-27,2024-06-10,Venue,Base,Petrol,Red,Referral,SP16,792428,74710,Yes,No,146404,717718
INV11738,2024-11-04,2025-12-28,Swift,Base,Diesel,Black,Walk-in,SP6,1175531,11352,No,No,33627,1164179
INV11739,2025-06-03,2024-09-19,Creta,Top,Diesel,Red,Referral,SP15,923751,52196,Yes,No,119649,871555
INV11740,2025-08-13,2024-09-30,Creta,Base,EV,White,Corporate,SP15,589023,71066,Yes,No,114294,517957
INV11741,2024-01-27,2024-01-03,Nexon,Base,Diesel,Black,Corporate,SP16,707012,4992,No,No,71069,702020
INV11742,2025-11-16,2024-01-28,Nexon,Base,EV,Blue,Referral,SP20,664772,53076,No,No,60409,611696
INV11743,2025-07-15,2024-11-21,Venue,Mid,Diesel,Black,Walk-in,SP13,1590092,23354,Yes,No,147257,1566738
INV11744,2024-07-17,2024-05-28,Swift,Top,Diesel,Black,Walk-in,SP12,1826297,3312,No,No,114022,1822985
INV11745,2025-01-21,2025-06-23,Venue,Top,Diesel,White,Referral,SP10,1507338,45833,No,Yes,100635,1461505
INV11746,2024-12-14,2025-05-02,Swift,Top,Petrol,Blue,Digital,SP14,755623,4318,No,Yes,131689,751305
INV11747,2025-11-23,2025-03-13,Venue,Mid,EV,Blue,Digital,SP2,1039303,66003,No,Yes,126948,973300
INV11748,2025-06-19,2024-03-05,Baleno,Top,Petrol,Silver,Digital,SP3,591104,27192,Yes,No,81486,563912
INV11749,2025-01-12,2024-12-21,Baleno,Mid,Diesel,Silver,Digital,SP9,1925132,37489,No,Yes,21611,1887643
INV11750,2025-07-11,2025-06-16,City,Mid,Petrol,Silver,Referral,SP11,853884,40309,Yes,Yes,146047,813575
INV11751,2025-06-10,2024-09-08,Venue,Top,EV,White,Walk-in,SP11,1963028,28273,Yes,Yes,51657,1934755
INV11752,2024-06-01,2024-08-22,Nexon,Base,Diesel,Black,Corporate,SP10,828784,47553,Yes,Yes,38462,781231
INV11753,2024-07-24,2024-08-14,Creta,Base,Petrol,Blue,Corporate,SP14,1678092,29473,No,No,96309,1648619
INV11754,2025-03-30,2025-06-08,City,Top,Petrol,Blue,Referral,SP9,1463208,61410,No,Yes,136752,1401798
INV11755,2024-09-29,2024-11-08,Nexon,Top,EV,Black,Corporate,SP20,1722017,13679,Yes,Yes,109299,1708338
INV11756,2024-08-23,2024-02-18,Baleno,Mid,Petrol,Blue,Digital,SP10,1635583,45310,Yes,No,58547,1590273
INV11757,2025-06-04,2024-04-27,Venue,Top,EV,Black,Walk-in,SP9,1242003,60683,No,Yes,127754,1181320
INV11758,2025-11-08,2024-02-23,City,Mid,Diesel,White,Referral,SP5,547728,25992,No,No,49063,521736
INV11759,2025-12-26,2025-10-11,Venue,Top,Diesel,White,Walk-in,SP8,1301310,29433,Yes,Yes,125454,1271877
INV11760,2025-05-15,2025-07-18,Baleno,Base,Petrol,White,Referral,SP11,1009958,76574,No,Yes,102273,933384
INV11761,2024-04-26,2024-02-13,City,Base,Diesel,Black,Referral,SP1,1415357,25933,No,Yes,130896,1389424
INV11762,2025-01-20,2024-02-22,Baleno,Top,Diesel,Black,Referral,SP10,1557721,45020,Yes,No,140406,1512701
INV11763,2024-12-09,2025-08-08,Swift,Mid,Petrol,Red,Referral,SP1,518226,29236,No,Yes,99397,488990
INV11764,2025-08-06,2025-07-11,Baleno,Base,Diesel,Blue,Walk-in,SP7,1813522,58735,No,Yes,72788,1754787
INV11765,2025-01-29,2025-06-08,Venue,Mid,Petrol,Blue,Corporate,SP14,1048407,9770,Yes,No,62523,1038637
INV11766,2024-03-04,2025-11-07,Creta,Top,EV,Red,Referral,SP5,1612136,69285,No,Yes,50284,1542851
INV11767,2025-12-17,2024-04-11,Baleno,Top,EV,Red,Digital,SP17,557353,35271,Yes,Yes,107964,522082
INV11768,2025-12-21,2025-02-01,Nexon,Base,EV,White,Referral,SP6,1794317,73391,No,Yes,83996,1720926
INV11769,2024-03-12,2024-05-17,Creta,Top,Petrol,Red,Walk-in,SP16,885145,23439,Yes,Yes,86247,861706
INV11770,2024-09-30,2025-11-05,Swift,Base,Petrol,Black,Referral,SP11,1095929,11101,No,Yes,33706,1084828
INV11771,2024-11-15,2025-01-21,City,Mid,Diesel,Silver,Digital,SP10,551712,44917,Yes,No,113614,506795
INV11772,2024-12-03,2024-04-20,City,Base,Diesel,Black,Walk-in,SP15,945405,41196,No,No,30924,904209
INV11773,2024-12-31,2025-09-05,Creta,Base,Diesel,Red,Referral,SP7,1475288,23569,No,No,131377,1451719
INV11774,2025-05-09,2024-01-17,City,Mid,Diesel,Blue,Digital,SP2,830429,41887,No,Yes,35921,788542
INV11775,2025-08-29,2024-06-30,Baleno,Base,Diesel,Black,Walk-in,SP12,615278,20893,Yes,Yes,45432,594385
INV11776,2024-06-14,2025-06-19,Creta,Base,Petrol,Blue,Referral,SP19,1009272,55304,No,Yes,138960,953968
INV11777,2025-06-27,2025-06-24,Venue,Top,Petrol,Black,Digital,SP12,665201,32399,Yes,Yes,37813,632802
INV11778,2024-01-11,2024-06-19,Baleno,Mid,EV,Blue,Walk-in,SP16,1310944,25236,No,Yes,124748,1285708
INV11779,2024-10-27,2025-02-12,Baleno,Base,EV,Black,Referral,SP6,1234391,49531,No,No,128988,1184860
INV11780,2025-12-29,2025-01-12,Baleno,Mid,EV,Blue,Walk-in,SP3,956770,9442,No,No,85250,947328
INV11781,2024-04-11,2024-07-06,Venue,Mid,EV,Silver,Digital,SP2,1812784,56437,No,No,146078,1756347
INV11782,2025-02-28,2024-08-17,Swift,Base,Petrol,White,Referral,SP20,1119902,60342,No,Yes,88956,1059560
INV11783,2025-01-26,2024-04-28,Nexon,Top,Petrol,Black,Referral,SP5,1731215,78179,No,No,22068,1653036
INV11784,2024-08-01,2024-06-04,City,Mid,Petrol,Silver,Referral,SP11,617639,35069,Yes,No,59927,582570
INV11785,2025-11-21,2025-11-17,Creta,Base,Diesel,White,Digital,SP3,1840731,73246,Yes,No,90342,1767485
INV11786,2024-03-28,2025-04-09,Swift,Mid,Diesel,Black,Corporate,SP3,1881872,38560,No,No,125148,1843312
INV11787,2025-07-06,2024-04-13,Creta,Top,EV,Silver,Referral,SP5,1228871,58070,No,Yes,50539,1170801
INV11788,2025-02-04,2025-08-26,City,Top,Diesel,Silver,Digital,SP11,510960,42427,No,Yes,31683,468533
INV11789,2025-08-10,2025-11-28,Venue,Top,Petrol,Silver,Walk-in,SP3,986744,60496,No,No,143031,926248
INV11790,2024-02-15,2025-05-16,Baleno,Base,EV,Red,Walk-in,SP13,1670365,64557,No,No,105151,1605808
INV11791,2025-11-02,2025-11-23,Baleno,Base,EV,Blue,Digital,SP8,821064,72752,Yes,No,55674,748312
INV11792,2025-04-07,2025-11-12,Venue,Top,Diesel,White,Corporate,SP20,1307819,77248,No,No,72703,1230571
INV11793,2025-08-14,2025-11-29,Swift,Base,EV,Blue,Digital,SP10,908540,70441,No,No,78810,838099
INV11794,2024-11-05,2024-06-23,Swift,Top,Diesel,Blue,Walk-in,SP2,1088248,48534,Yes,No,106111,1039714
INV11795,2024-03-26,2025-11-04,Creta,Base,Diesel,Blue,Walk-in,SP4,622994,27930,Yes,No,105343,595064
INV11796,2024-04-01,2025-02-24,Venue,Top,EV,Silver,Referral,SP18,1843348,7288,Yes,No,105977,1836060
INV11797,2025-10-21,2024-05-13,Swift,Mid,Diesel,Blue,Corporate,SP19,1407701,61518,No,No,107114,1346183
INV11798,2025-11-03,2025-01-25,Venue,Top,Diesel,Red,Digital,SP4,1230456,32400,No,Yes,31117,1198056
INV11799,2025-12-14,2025-05-15,City,Top,Diesel,Black,Walk-in,SP20,1327530,1567,No,No,23665,1325963
INV11800,2024-08-29,2025-10-26,Baleno,Base,Diesel,Silver,Walk-in,SP9,1194595,47878,No,Yes,139423,1146717
INV11801,2024-01-02,2024-02-02,Baleno,Base,EV,White,Walk-in,SP16,1897581,48850,No,Yes,64390,1848731
INV11802,2024-08-12,2024-02-24,Baleno,Base,Petrol,Black,Digital,SP6,527949,1094,Yes,No,94884,526855
INV11803,2025-08-11,2025-06-02,Venue,Base,Petrol,Black,Digital,SP4,1702469,11135,No,No,83887,1691334
INV11804,2024-04-25,2025-09-29,Venue,Base,Diesel,Black,Corporate,SP9,1751260,79044,No,Yes,68266,1672216
INV11805,2025-10-27,2024-01-12,Creta,Base,Diesel,Blue,Referral,SP13,1439536,45113,No,Yes,75541,1394423
INV11806,2024-04-12,2025-06-11,Baleno,Mid,Diesel,Blue,Referral,SP9,835681,58791,Yes,No,84802,776890
INV11807,2024-07-12,2025-12-20,Creta,Top,Petrol,Silver,Referral,SP6,1957095,9684,No,Yes,114319,1947411
INV11808,2024-06-14,2025-07-08,Baleno,Top,Diesel,Blue,Walk-in,SP19,878147,71727,No,No,27882,806420
INV11809,2024-03-30,2025-01-07,Creta,Top,EV,Blue,Referral,SP14,1761641,58552,No,No,90825,1703089
INV11810,2025-11-16,2025-04-28,Creta,Mid,EV,Blue,Walk-in,SP15,1524483,8046,No,Yes,33910,1516437
INV11811,2024-05-01,2025-10-08,City,Top,EV,Silver,Corporate,SP3,1954095,4934,Yes,No,60566,1949161
INV11812,2024-05-22,2024-08-15,Creta,Mid,Petrol,Silver,Walk-in,SP5,1074989,59556,Yes,Yes,83073,1015433
INV11813,2024-04-15,2025-09-14,Venue,Mid,Diesel,Red,Corporate,SP18,1336943,46806,Yes,No,117519,1290137
INV11814,2025-03-03,2024-11-02,Creta,Mid,Diesel,Red,Corporate,SP14,580664,1354,No,No,56176,579310
INV11815,2024-10-31,2025-04-01,Baleno,Top,Diesel,Red,Referral,SP16,911496,53046,Yes,Yes,103081,858450
INV11816,2024-11-12,2024-06-08,Creta,Mid,Petrol,Red,Referral,SP14,1588003,65064,Yes,Yes,50289,1522939
INV11817,2025-09-26,2024-11-26,Swift,Top,Petrol,Black,Walk-in,SP9,597180,57184,No,No,70411,539996
INV11818,2024-01-09,2024-08-12,Nexon,Top,Petrol,Black,Digital,SP15,1127838,2963,No,No,132263,1124875
INV11819,2024-03-13,2025-12-29,Baleno,Base,Petrol,Red,Referral,SP7,1626528,27424,Yes,Yes,89626,1599104
INV11820,2024-12-24,2025-05-18,Swift,Base,EV,Red,Referral,SP14,566046,3042,Yes,No,129337,563004
INV11821,2024-08-10,2025-03-31,Baleno,Mid,Petrol,White,Digital,SP6,606918,7139,Yes,Yes,35362,599779
INV11822,2025-02-19,2024-02-14,Venue,Mid,Petrol,Black,Digital,SP15,1878162,11226,Yes,Yes,107610,1866936
INV11823,2025-07-06,2024-08-01,Nexon,Top,Petrol,White,Referral,SP20,1115358,38108,No,Yes,116371,1077250
INV11824,2025-01-04,2024-02-28,Nexon,Mid,Diesel,White,Digital,SP8,1334754,70647,No,No,33783,1264107
INV11825,2025-12-16,2025-10-05,Venue,Mid,Diesel,Blue,Walk-in,SP2,1499488,68617,Yes,Yes,64162,1430871
INV11826,2024-09-20,2025-09-07,Nexon,Top,Diesel,Silver,Corporate,SP8,1455200,29815,Yes,No,55749,1425385
INV11827,2025-11-20,2024-07-13,Venue,Mid,EV,Black,Corporate,SP1,1618822,7802,Yes,Yes,126369,1611020
INV11828,2024-11-13,2025-05-03,Swift,Mid,EV,Red,Referral,SP17,1527348,42230,No,No,23554,1485118
INV11829,2024-03-24,2024-06-05,City,Top,Petrol,Red,Referral,SP19,1039871,63372,No,No,146352,976499
INV11830,2024-11-13,2025-09-01,Baleno,Top,Diesel,Silver,Walk-in,SP5,1893440,54020,No,Yes,78568,1839420
INV11831,2024-04-20,2024-08-13,Venue,Base,EV,Black,Digital,SP20,948431,17465,Yes,Yes,130883,930966
INV11832,2024-09-07,2025-02-15,Baleno,Top,Diesel,Red,Referral,SP16,899325,7994,No,Yes,38773,891331
INV11833,2025-01-17,2024-07-23,Swift,Base,EV,Red,Corporate,SP7,1787861,3531,Yes,No,93694,1784330
INV11834,2024-01-07,2024-03-19,City,Mid,EV,Blue,Walk-in,SP7,821901,9343,Yes,No,86550,812558
INV11835,2025-04-03,2024-05-03,Swift,Top,Petrol,White,Walk-in,SP18,1293091,59066,No,No,140417,1234025
INV11836,2024-03-24,2025-04-15,Nexon,Top,Petrol,Red,Digital,SP18,1811958,6229,Yes,Yes,66295,1805729
INV11837,2024-07-26,2024-08-05,Baleno,Top,EV,Black,Referral,SP2,1145558,44789,No,Yes,50331,1100769
INV11838,2025-01-24,2025-05-30,City,Mid,Petrol,Silver,Referral,SP15,1405643,44069,No,Yes,65640,1361574
INV11839,2024-11-09,2025-08-24,Nexon,Base,EV,Blue,Walk-in,SP14,515064,9524,Yes,Yes,84877,505540
INV11840,2024-01-22,2024-04-13,City,Mid,EV,Black,Corporate,SP18,1710763,63103,Yes,Yes,66969,1647660
INV11841,2025-02-13,2025-01-27,Nexon,Mid,Diesel,Blue,Referral,SP9,1389417,8103,No,No,62986,1381314
INV11842,2025-05-29,2025-09-22,Swift,Top,Petrol,White,Corporate,SP14,1592834,58581,No,Yes,122017,1534253
INV11843,2024-05-06,2025-10-06,Venue,Base,Petrol,Red,Walk-in,SP5,1159830,54203,No,No,136180,1105627
INV11844,2025-11-30,2025-08-30,Baleno,Mid,Petrol,Black,Referral,SP11,1439507,15090,No,Yes,27585,1424417
INV11845,2024-01-14,2025-03-09,Creta,Top,Diesel,Silver,Corporate,SP8,1311100,15915,No,Yes,24122,1295185
INV11846,2024-01-12,2024-11-26,Creta,Mid,Diesel,White,Walk-in,SP5,1887979,41477,No,Yes,128196,1846502
INV11847,2024-03-27,2024-05-22,Swift,Mid,Diesel,White,Corporate,SP11,1136480,56987,No,Yes,36838,1079493
INV11848,2025-06-07,2025-06-23,Baleno,Top,Petrol,Blue,Referral,SP5,1907296,53238,Yes,Yes,37301,1854058
INV11849,2025-06-20,2024-10-04,Baleno,Top,Petrol,White,Digital,SP17,1129769,15029,No,No,43107,1114740
INV11850,2024-10-27,2024-08-20,Swift,Base,Petrol,Black,Corporate,SP4,1711694,53520,Yes,Yes,77357,1658174
INV11851,2024-08-30,2025-06-12,Baleno,Mid,Diesel,Blue,Digital,SP15,1750625,70053,Yes,No,108161,1680572
INV11852,2024-05-01,2025-07-24,Venue,Top,Diesel,White,Referral,SP19,970471,51464,No,No,122678,919007
INV11853,2024-05-26,2024-03-30,Swift,Top,EV,Silver,Digital,SP2,505397,21961,No,No,75211,483436
INV11854,2025-07-20,2025-05-06,Venue,Base,Diesel,Black,Walk-in,SP17,1386357,26835,No,No,86025,1359522
INV11855,2024-12-21,2024-07-17,Baleno,Base,EV,Silver,Digital,SP12,1107769,27725,No,Yes,86520,1080044
INV11856,2025-11-15,2024-12-27,Swift,Top,Petrol,Silver,Corporate,SP17,653305,25357,No,Yes,37344,627948
INV11857,2025-09-22,2025-03-16,Baleno,Base,Diesel,Blue,Corporate,SP10,1871028,1244,Yes,Yes,77202,1869784
INV11858,2024-11-04,2024-01-26,Swift,Top,Petrol,Red,Digital,SP18,1749374,67952,Yes,Yes,120086,1681422
INV11859,2025-11-25,2024-01-25,Baleno,Mid,Petrol,Blue,Walk-in,SP19,956435,48061,No,Yes,34959,908374
INV11860,2024-10-14,2025-01-28,Venue,Base,Petrol,Black,Referral,SP18,1025418,6490,No,No,132846,1018928
INV11861,2024-11-02,2025-05-21,Venue,Mid,Petrol,Black,Digital,SP13,1038359,77219,No,Yes,58751,961140
INV11862,2025-08-16,2024-10-27,Baleno,Mid,Diesel,Blue,Corporate,SP14,872384,5839,No,Yes,21869,866545
INV11863,2025-12-23,2024-12-04,Swift,Mid,Petrol,Red,Corporate,SP16,1026406,24992,Yes,No,64264,1001414
INV11864,2025-10-23,2024-09-23,Creta,Top,EV,Blue,Digital,SP18,1610984,44938,Yes,Yes,50268,1566046
INV11865,2025-07-02,2025-04-05,Venue,Mid,Diesel,Black,Digital,SP18,1600362,56249,Yes,Yes,104564,1544113
INV11866,2024-12-17,2025-11-23,Venue,Mid,Petrol,Red,Digital,SP16,1105559,44735,No,No,59606,1060824
INV11867,2024-11-07,2025-03-31,Nexon,Mid,Diesel,Black,Referral,SP17,519158,50734,No,Yes,33550,468424
INV11868,2024-02-28,2024-12-25,Creta,Top,EV,Red,Corporate,SP7,588114,47080,No,No,139033,541034
INV11869,2025-10-04,2024-03-08,Baleno,Mid,Petrol,Red,Corporate,SP12,1208481,74460,Yes,No,25702,1134021
INV11870,2025-12-14,2025-02-15,Swift,Mid,EV,Blue,Corporate,SP2,1021358,24260,Yes,Yes,98563,997098
INV11871,2024-02-04,2025-05-05,Nexon,Base,Petrol,Blue,Referral,SP10,1044162,59607,Yes,No,130164,984555
INV11872,2025-03-20,2024-02-18,Baleno,Top,EV,Blue,Walk-in,SP5,739139,61852,No,Yes,81745,677287
INV11873,2024-04-02,2025-11-17,City,Mid,Petrol,Red,Corporate,SP3,1369875,28380,Yes,Yes,118279,1341495
INV11874,2024-07-25,2025-07-17,Venue,Base,Diesel,Red,Corporate,SP19,1871302,71257,No,Yes,44459,1800045
INV11875,2024-12-18,2024-04-11,City,Top,Petrol,Black,Walk-in,SP13,622603,41191,Yes,No,76782,581412
INV11876,2024-11-27,2024-08-03,Venue,Top,Diesel,Silver,Referral,SP12,1482207,4930,No,No,107822,1477277
INV11877,2025-12-25,2025-03-13,Venue,Top,Petrol,Blue,Walk-in,SP3,1963497,4353,No,No,26032,1959144
INV11878,2024-06-07,2025-11-30,City,Top,Petrol,Black,Walk-in,SP6,997821,7832,No,No,21825,989989
INV11879,2024-01-24,2025-07-22,City,Top,EV,Black,Walk-in,SP14,1941525,49554,No,No,146187,1891971
INV11880,2025-02-07,2025-07-12,Baleno,Top,EV,White,Walk-in,SP4,1724301,54017,Yes,No,97090,1670284
INV11881,2025-05-30,2024-06-07,Nexon,Mid,EV,Blue,Referral,SP13,1368450,57298,Yes,No,137798,1311152
INV11882,2024-12-29,2025-05-03,Nexon,Mid,Petrol,Black,Referral,SP19,1387024,51389,Yes,No,68101,1335635
INV11883,2025-01-16,2025-11-16,City,Mid,Petrol,White,Walk-in,SP18,1378058,73306,No,No,80109,1304752
INV11884,2025-06-15,2024-08-29,Baleno,Mid,Petrol,Blue,Digital,SP3,1278873,25525,Yes,No,32470,1253348
INV11885,2024-05-31,2024-01-05,Nexon,Base,Diesel,Red,Digital,SP20,1449756,73471,No,No,23770,1376285
INV11886,2025-07-15,2025-08-18,Baleno,Mid,Diesel,White,Digital,SP6,966548,68211,Yes,Yes,47268,898337
INV11887,2025-11-19,2024-12-26,Baleno,Top,Petrol,Red,Digital,SP16,834943,31280,Yes,No,20029,803663
INV11888,2025-08-30,2025-04-03,Venue,Mid,EV,Silver,Corporate,SP20,824329,11240,No,Yes,50083,813089
INV11889,2025-09-08,2024-09-04,Nexon,Mid,EV,Silver,Referral,SP3,803682,65092,No,Yes,28958,738590
INV11890,2025-02-23,2025-07-19,Nexon,Top,EV,Silver,Referral,SP12,998905,69541,No,Yes,133806,929364
INV11891,2024-09-06,2025-11-03,Venue,Mid,Petrol,Silver,Walk-in,SP19,1760046,62851,Yes,Yes,28806,1697195
INV11892,2024-04-26,2025-02-25,City,Mid,EV,Black,Corporate,SP19,1983024,6544,No,No,52162,1976480
INV11893,2025-05-26,2024-01-15,Venue,Mid,Petrol,Silver,Walk-in,SP4,620026,57981,Yes,Yes,94732,562045
INV11894,2025-07-31,2025-07-26,Nexon,Base,Diesel,Black,Walk-in,SP1,734257,17332,Yes,Yes,54889,716925
INV11895,2024-11-30,2024-05-01,Nexon,Mid,EV,Black,Referral,SP2,1601682,26836,Yes,Yes,47702,1574846
INV11896,2025-02-21,2024-10-03,City,Top,Diesel,Blue,Corporate,SP13,1629803,14388,No,No,55777,1615415
INV11897,2024-10-21,2025-07-11,Venue,Top,EV,Black,Digital,SP13,946295,1694,Yes,Yes,72971,944601
INV11898,2025-01-05,2025-03-28,Swift,Mid,Petrol,Black,Referral,SP2,1180388,49294,No,Yes,27739,1131094
INV11899,2024-07-04,2025-01-24,Swift,Mid,Petrol,Silver,Corporate,SP19,1186426,38769,No,No,44599,1147657
INV11900,2024-09-02,2024-10-20,City,Mid,Petrol,Black,Corporate,SP16,1143887,39420,Yes,No,56827,1104467
INV11901,2025-09-28,2025-07-27,Venue,Top,Petrol,Red,Referral,SP12,1254077,37855,Yes,No,96821,1216222
INV11902,2024-09-24,2025-08-20,Venue,Top,EV,Silver,Referral,SP1,1632046,1460,Yes,No,116683,1630586
INV11903,2025-10-04,2025-03-21,Baleno,Base,Diesel,White,Walk-in,SP9,1268378,47646,Yes,No,115263,1220732
INV11904,2024-08-24,2024-07-28,Nexon,Base,Petrol,Silver,Walk-in,SP17,1686789,41252,No,No,88446,1645537
INV11905,2025-06-13,2025-08-12,Creta,Base,EV,Black,Walk-in,SP10,1594526,9835,No,No,100210,1584691
INV11906,2025-07-05,2025-12-14,City,Top,Diesel,Red,Digital,SP18,778369,10910,No,No,103890,767459
INV11907,2024-01-21,2024-10-28,Creta,Base,Petrol,Silver,Referral,SP19,993466,8463,No,No,116212,985003
INV11908,2025-06-03,2024-08-10,Creta,Mid,Diesel,Red,Corporate,SP7,1504627,13336,No,Yes,111650,1491291
INV11909,2024-04-09,2024-01-03,City,Mid,Petrol,White,Referral,SP19,1843679,26534,No,No,43039,1817145
INV11910,2025-04-22,2025-06-01,Venue,Top,Diesel,White,Corporate,SP15,1335624,2369,No,Yes,146021,1333255
INV11911,2025-08-21,2024-04-02,City,Base,Diesel,Blue,Digital,SP9,579711,25381,No,Yes,139455,554330
INV11912,2024-10-24,2025-06-03,Creta,Mid,Petrol,Blue,Referral,SP10,641123,25407,No,No,64929,615716
INV11913,2025-06-09,2025-03-03,Nexon,Top,EV,Silver,Corporate,SP20,702500,62552,Yes,No,117367,639948
INV11914,2024-11-29,2025-05-07,Nexon,Base,Diesel,Blue,Corporate,SP20,765593,35939,Yes,No,63884,729654
INV11915,2024-01-02,2024-08-22,Nexon,Mid,Petrol,Red,Walk-in,SP4,1458599,67576,No,No,45146,1391023
INV11916,2025-01-09,2025-09-11,Venue,Base,Diesel,Blue,Digital,SP6,1914933,26170,No,Yes,65819,1888763
INV11917,2024-10-19,2024-06-09,Swift,Top,Diesel,Red,Referral,SP4,1124533,71908,Yes,Yes,103162,1052625
INV11918,2025-07-06,2025-12-21,City,Base,EV,Blue,Walk-in,SP5,1645645,22369,Yes,No,102632,1623276
INV11919,2024-11-13,2024-11-26,Nexon,Top,Diesel,Blue,Digital,SP9,733597,73098,Yes,Yes,51308,660499
INV11920,2025-05-16,2024-11-28,City,Base,Diesel,Blue,Walk-in,SP12,1048196,44544,No,No,33054,1003652
INV11921,2025-01-15,2024-02-19,Nexon,Mid,Petrol,Black,Referral,SP8,866991,5900,Yes,Yes,99606,861091
INV11922,2025-09-14,2025-06-06,Venue,Top,Petrol,Black,Corporate,SP5,1407342,40733,Yes,Yes,127789,1366609
INV11923,2024-01-14,2025-10-29,Swift,Top,EV,Blue,Referral,SP11,1278628,589,Yes,No,72018,1278039
INV11924,2025-05-18,2025-05-06,Swift,Top,Diesel,Red,Digital,SP11,1449826,60044,Yes,No,46250,1389782
INV11925,2024-08-18,2025-08-04,Nexon,Base,Diesel,Silver,Referral,SP13,1300444,65311,Yes,Yes,34413,1235133
INV11926,2024-03-24,2025-11-11,Venue,Base,Diesel,White,Digital,SP14,517412,57926,No,No,97391,459486
INV11927,2024-05-09,2024-09-28,Baleno,Mid,EV,Black,Walk-in,SP8,1513654,70599,Yes,Yes,58921,1443055
INV11928,2024-05-24,2025-08-02,City,Top,Diesel,Blue,Digital,SP18,1920750,49008,No,No,91123,1871742
INV11929,2024-01-28,2024-09-08,City,Top,Petrol,White,Corporate,SP19,767800,66794,Yes,No,144239,701006
INV11930,2024-03-06,2025-07-13,Creta,Base,EV,Black,Corporate,SP12,1688615,79134,Yes,No,94363,1609481
INV11931,2024-06-11,2025-11-26,Venue,Base,Petrol,Silver,Corporate,SP12,978174,2866,Yes,No,45785,975308
INV11932,2024-08-16,2025-11-29,Creta,Mid,Petrol,Red,Walk-in,SP18,1957556,52890,Yes,No,76865,1904666
INV11933,2024-09-17,2024-03-30,Nexon,Mid,EV,Blue,Digital,SP10,1302305,41504,Yes,No,117400,1260801
INV11934,2025-03-24,2025-03-21,Creta,Base,Petrol,Silver,Walk-in,SP7,1992822,53374,No,No,116847,1939448
INV11935,2025-02-27,2024-11-27,Swift,Top,Diesel,Black,Referral,SP18,1747455,29404,No,Yes,26861,1718051
INV11936,2025-04-04,2024-05-18,City,Mid,EV,Blue,Referral,SP12,650595,65223,No,No,96340,585372
